1,0,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,2
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,2
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,
17,7,1,7,0,,,,,,,,,,,,,,,
15,1,1,5,0,,,,,,,,,,,,,,,
7,3,1,7,0,,,,,,,,,,,,,,,
5,5,1,9,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
15,6,1,1,3,,,,,,,,,,,,,,,
7,14,0,1,1,,,,,,,,,,,,,,,
12,14,0,1,2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,
7,14,0,1,1,1,,,,,,,,,,,,,,
11,7,2,1,1,0,,,,,,,,,,,,,,
12,14,0,1,2,1,,,,,,,,,,,,,,
17,9,0,1,2,0,,,,,,,,,,,,,,
15,6,1,1,3,1,,,,,,,,,,,,,,
7,3,0,2,3,0,,,,,,,,,,,,,,
