1,1,,,,,,,,,,,,,,,,,,
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2
,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,
17,1,1,7,2,,,,,,,,,,,,,,,
11,9,1,3,1,,,,,,,,,,,,,,,
7,3,1,5,3,,,,,,,,,,,,,,,
13,3,1,7,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,
3,15,0,0,1,,,,,,,,,,,,,,,
5,15,0,0,2,,,,,,,,,,,,,,,
7,15,0,0,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,
3,15,0,1,1,0,,,,,,,,,,,,,,
11,9,0,1,1,1,,,,,,,,,,,,,,
5,15,0,1,2,0,,,,,,,,,,,,,,
17,1,0,1,2,1,,,,,,,,,,,,,,
7,15,0,1,3,0,,,,,,,,,,,,,,
7,3,0,1,3,1,,,,,,,,,,,,,,
