0,1,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2
2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,2
2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,2
2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2
2,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,2
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
2,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,2
2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,
13,5,1,7,0,,,,,,,,,,,,,,,
8,4,1,7,0,,,,,,,,,,,,,,,
17,2,1,10,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
10,7,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,
10,7,0,1,2,0,,,,,,,,,,,,,,
17,2,0,1,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
