1,1,,,,,,,,,,,,,,,,,,
2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2
2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2
2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,
1,8,0,18,3,,,,,,,,,,,,,,,
3,8,1,6,1,,,,,,,,,,,,,,,
18,1,1,7,0,,,,,,,,,,,,,,,
11,9,1,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,
5,4,1,1,1,,,,,,,,,,,,,,,
10,11,0,0,2,,,,,,,,,,,,,,,
15,12,0,1,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,
5,4,1,1,1,0,,,,,,,,,,,,,,
3,8,0,1,1,1,,,,,,,,,,,,,,
10,11,0,1,2,0,,,,,,,,,,,,,,
1,8,2,1,3,1,,,,,,,,,,,,,,
15,12,0,1,3,0,,,,,,,,,,,,,,
11,9,0,1,2,1,,,,,,,,,,,,,,
