1,1,,,,,,,,,,,,,,,,,,
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2
2,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,
2,4,1,10,0,,,,,,,,,,,,,,,
3,7,0,14,2,,,,,,,,,,,,,,,
4,5,1,4,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
14,12,0,1,2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,
14,12,0,1,2,0,,,,,,,,,,,,,,
3,7,2,1,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
