1,1,,,,,,,,,,,,,,,,,,
2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2
2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,2
2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,2
2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2
2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,
7,1,1,14,0,,,,,,,,,,,,,,,
13,1,1,14,1,,,,,,,,,,,,,,,
1,5,0,18,2,,,,,,,,,,,,,,,
1,10,0,18,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,
10,1,1,1,1,,,,,,,,,,,,,,,
15,15,0,1,2,,,,,,,,,,,,,,,
2,10,0,1,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,
10,1,1,1,1,0,,,,,,,,,,,,,,
13,1,0,1,1,1,,,,,,,,,,,,,,
15,15,0,1,2,0,,,,,,,,,,,,,,
1,5,2,1,2,1,,,,,,,,,,,,,,
2,10,0,1,3,0,,,,,,,,,,,,,,
1,10,2,1,3,1,,,,,,,,,,,,,,
