1,0,,,,,,,,,,,,,,,,,,
2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2
2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,
14,2,0,3,3,,,,,,,,,,,,,,,
2,12,1,3,2,,,,,,,,,,,,,,,
17,11,1,3,0,,,,,,,,,,,,,,,
5,2,1,3,0,,,,,,,,,,,,,,,
9,6,0,10,0,,,,,,,,,,,,,,,
3,10,0,10,0,,,,,,,,,,,,,,,
6,3,0,9,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,
18,1,1,0,2,,,,,,,,,,,,,,,
4,8,0,0,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,
18,1,1,1,2,0,,,,,,,,,,,,,,
2,12,0,1,2,1,,,,,,,,,,,,,,
4,8,0,1,3,0,,,,,,,,,,,,,,
14,2,2,1,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
